ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.0420665746043,0.0167414747098,0.0408108260259,0.294355434544,0.606025690116
2,0.520566103458,0.00276312987333,0.0115103167496,0.302046872963,0.163113576956
3,0.650568902592,0.00597515762156,0.00976526162505,0.0812092584542,0.252481419707
4,0.0483027296052,0.0170598783077,0.0371728590562,0.279103567966,0.618360965065
5,0.472675411691,0.00296372130017,0.014792833311,0.333652965211,0.175915068487
6,0.417945286102,0.00299771748014,0.0188392349119,0.384653219248,0.175564542258
7,0.0950778614657,0.00625897472258,0.14735066309,0.524933865463,0.226378635259
8,0.694315513011,0.00539194713951,0.00657184212954,0.0631048863002,0.23061581142
9,0.600533505688,0.00268095877503,0.00744565739851,0.22715181625,0.162188061888
10,0.56836782659,0.00271626192244,0.00897639861208,0.257328131787,0.162611381088
11,0.593670919783,0.00268869582381,0.00776143894106,0.233600557503,0.162278387949
12,0.0302245199113,0.0159285782001,0.0503419822028,0.328922929,0.574581990686
13,0.590178047946,0.00269259462948,0.0079243597226,0.236880206705,0.162324790998
14,0.487160040396,0.00370259700063,0.0398757242522,0.0863950073067,0.382866631045
15,0.523858832574,0.00291893521392,0.0115630626297,0.286093934106,0.175565235476
16,0.597122769285,0.00268481646526,0.00760189270029,0.230357755882,0.162232765668
17,0.306336766214,0.00301071202215,0.0298993509227,0.489208308764,0.171544862077
18,0.417945286102,0.00299771748014,0.0188392349119,0.384653219248,0.175564542258
19,0.625377361576,0.00592529487291,0.0129043440738,0.109676641588,0.24611635789
20,0.0216651428486,0.0315898140538,0.13171571388,0.0240635091555,0.790965820063
21,0.657563332755,0.005689138389,0.00982498231557,0.0878178396248,0.239104706916
22,0.0169941346895,0.0346420953584,0.0493790936943,0.0138391574365,0.885145518821
23,0.523858832574,0.00291893521392,0.0115630626297,0.286093934106,0.175565235476
24,0.0473999882753,0.0335557395857,0.0746726998374,0.0139995012476,0.830372071054
25,0.56836782659,0.00271626192244,0.00897639861208,0.257328131787,0.162611381088
26,0.556835305501,0.00587038313342,0.0208316954254,0.013167314085,0.403295301855
27,0.70084472313,0.00533601904224,0.00601874474925,0.0586911827901,0.229109330288
28,0.0390686907976,0.0180231622318,0.0800335365516,0.0547970532903,0.808077557129
29,0.417945286102,0.00299771748014,0.0188392349119,0.384653219248,0.175564542258
30,0.472675411691,0.00296372130017,0.014792833311,0.333652965211,0.175915068487
31,0.441565683308,0.0037737889272,0.0531079374052,0.119066118424,0.382486471935
32,0.60390306366,0.00267712489748,0.00729267016083,0.223982731103,0.162144410179
33,0.527370223756,0.00617726560451,0.0275509206333,0.0169951242227,0.421906465783
34,0.671528566495,0.00580033991547,0.00781134317174,0.0675734669849,0.247286283432
35,0.0838606023778,0.0363453265438,0.0316274181075,0.0781822585111,0.76998439446
36,0.523858832574,0.00291893521392,0.0115630626297,0.286093934106,0.175565235476
37,0.492538058626,0.00651728098254,0.0364906961972,0.0219880592734,0.44246590492
38,0.562748842687,0.00287795649564,0.00939997637319,0.249968993652,0.175004230792
39,0.412205829753,0.00283524130204,0.0187334869597,0.403532068396,0.162693373589
40,0.530781690739,0.00352082483948,0.0302209909057,0.067997030352,0.367479463164
41,0.0430537898502,0.0167960037639,0.0401865909872,0.291826073874,0.608137541524
42,0.060349998842,0.0338385865766,0.0607329468554,0.0115550010358,0.83352346669
43,0.68346567456,0.00548278269862,0.0075060336469,0.0704055163032,0.233139992792
44,0.0599740426581,0.0338336059587,0.0610716672703,0.0116145797155,0.833506104397
45,0.527370223756,0.00617726560451,0.0275509206333,0.0169951242227,0.421906465783
46,0.537316985706,0.00342289626275,0.0306324096082,0.0744345690622,0.354193139361
47,0.625377361576,0.00592529487291,0.0129043440738,0.109676641588,0.24611635789
